"Scenario","simulation","Africa","East Asia","Eastern Europe and Central Asia","Latin America","North America","Oceania","South Asia","Western and Central Europe","Western Asia"
"Stratified Societies",59,0.596833777480189,0.928289164622601,1,0.293104160864485,0.392844647303184,0,0.432396448239528,0.536215587839435,0.000250414071907644
"Stratified Societies",60,1,0.817417939552541,0.70735740631724,0.427955637385903,0.452580825339727,0.740616685125393,0.410238371018688,0.548693639590492,1
"Stratified Societies",61,0.0416963594165202,0.874694510094887,0.642202855060727,0.345477614817331,0.408510618626511,0.548237762019011,0.553848410532318,0.448273966186951,0.750573347546604
"Stratified Societies",62,0.476665426381512,0.782142943844686,1,0.312460423783087,0.487885875727094,0.233800843353111,0.48828678945755,0.590695104668699,1
"Stratified Societies",63,0.887420438380625,0.93236391762991,0.762124803503883,0.303479841046485,0.448122109268266,0.246409767617922,0.453555756779456,0.548755969506266,0.621194126605349
"Stratified Societies",64,0.771808592132097,0.857829989503793,1,0.439854702871212,0.481635647554378,0.0909689579154035,0.456804223831301,0.49773164806539,0.826709681327773
"Stratified Societies",65,0.90035140456878,0.756029227256316,0.545963221894199,0.325474125980243,0.468787220010295,0.863023513613951,0.528064458922185,0.725536854884639,1
"Stratified Societies",66,0.693574017884865,0.727185215736935,1,0.344738898064844,0.347641510585451,0.481998141561222,0.509686345585348,0.768418964648783,1
"Stratified Societies",67,1,0.878532898688403,0.90946748782082,0.385534625615075,0.543184593523082,0.200199583551067,0.437449097297297,0.678141860408658,0.547353774461316
"Stratified Societies",68,0.664744853771229,0.856135793938296,0.482418706319151,0.326391784176153,0.390724074731242,0.327507335353794,0.486686226521861,0.241038505846606,0
"Stratified Societies",69,1,0.766726379299823,0.894745136535497,0.31318180258063,0.498991438910196,0.889292359023408,0.479423632838522,0.710336846881313,1
"Stratified Societies",70,0.292866841883963,0.938435324065473,1,0.346851664086071,0.424461104264914,0.000317149733412812,0.487179417950886,0.419624354684264,0.895355709215878
"Stratified Societies",71,0.999389542108639,0.749710409491564,0.865149603147655,0.31134727600898,0.539056368957693,0.145563972580362,0.432803125823554,0.790472298219622,1
"Stratified Societies",72,0.65574246247838,0.827025988753573,0.408528366831522,0.34927967914704,0.483898693773825,0.670253766428602,0.502128130062564,0.502533292524164,0.484846047400387
"Stratified Societies",73,1,0.758381533316661,1,0.329634299301643,0.443774852302973,1,0.413825262472398,0.813329533257688,1
"Stratified Societies",74,0.827151463793257,0.861089909085734,1,0.364809657131307,0.47458758827396,0.91527891103418,0.451964877775091,0.659477909185567,0.460368741229888
"Stratified Societies",75,0.593517669324481,0.90392487127654,1,0.256913562147112,0.44402617227158,0.266156885299483,0.427401400673019,0.204570660337186,0.39561036121473
"Stratified Societies",76,0.832832140664564,0.83810104662728,0.618532491032063,0.307460118456447,0.600783471623115,0.474207137605513,0.528539066815217,0.561138521489118,1
"Stratified Societies",77,1,0.814001066113131,1,0.378358618215459,0.388253070088132,0.885228883180833,0.446292142552301,0.707916443501673,1
"Stratified Societies",78,0.321714854077455,0.852233524191418,0.825196813207058,0.300745496587985,0.367670041559033,0.364356786996984,0.478788933249884,0.37777199001862,0.778630789384444
"Stratified Societies",79,0.881170847279483,0.898648193827106,1,0.35521889839206,0.471615902558224,0.639787015919982,0.363862513828978,0.452220932860667,0.843999519223336
"Stratified Societies",80,0.500343439532713,0.813818224692034,1,0.321942012571031,0.499625408103317,0.302436714687999,0.421713403246278,0.513654547411709,1
"Stratified Societies",81,0.866106662151724,0.812994608196575,0.700210651540997,0.359818260220191,0.443230793797086,0.430735987283021,0.535343852958077,0.669316552693598,0.000645053064727877
"Stratified Societies",82,0.93050447516354,0.788108317731336,0.891333755150242,0.35460320825086,0.399930782451062,0.44377114490563,0.514371198358018,0.481626766361256,1
"Stratified Societies",83,0.12157434081501,0.875890998047046,0.733373042909589,0.356892895548074,0.612479573630242,0.000695702544216725,0.458060169643413,0.354714853952741,0.84351079516661
"Stratified Societies",84,1,0.930466564698728,0.410657487646829,0.380064177609879,0.446030943488463,0.573553918657506,0.463371585003362,0.348816628562639,0.257875799228544
"Stratified Societies",85,1,0.625610472570814,1,0.541644064734037,0.510811586563179,1,0.459323627104147,0.486785846348787,1
"Stratified Societies",86,0.651917139509018,0.762670060029336,0.897720257147738,0.31608217394012,0.390402357606029,0.00526556010780856,0.440903345317085,0.204275616963597,1
"Stratified Societies",87,-0.0006515216906357,0.878555015598159,1,0.355373617453947,0.508703608418763,0.471936750577219,0.642813570992932,0.193701148263285,0.829229139339064
"Stratified Societies",88,0.709485779461093,0.823284640746871,0.397947312887619,0.343130179159033,0.431183776348286,0.780478649326597,0.57605586794422,0.936974900438061,1
"Stratified Societies",89,1,0.87290561816438,0.543873007166457,0.440306029166266,0.610832313999496,0.0642853240465076,0.527180174708521,0.673698623327571,0
"Stratified Societies",90,0.807259446115347,0.900012551735592,1,0.316076386570287,0.468354644265462,0.000320754562843687,0.490397768907333,0.702740843901087,0.530807546030614
"Stratified Societies",91,1,0.713046768865418,0.441392962908104,0.416675279433137,0.410547153312283,0.592764548849961,0.465936667797615,0.681625204723623,1
"Stratified Societies",92,0.644344535004876,0.899819177046223,0.000448905353825724,0.373502027576488,0.4798276109473,0,0.461462438852923,0.727826353615552,0.689864577179775
"Stratified Societies",93,0.999424983579766,0.864622324409606,0.768255422077682,0.348442223601313,0.321812731440663,0.519276099081926,0.491038808128487,0.432754608216004,0
"Stratified Societies",94,0.799396320049899,0.887738072280503,0.682362867122769,0.309279855270855,0.449283430626091,0.108143618050211,0.473001935775629,0.430992071102763,1
"Stratified Societies",95,0.255686628652139,0.960541920362651,0.952264521089043,0.36024635714175,0.311098999463615,0,0.534921460647322,0.66999517602885,0.900410452504342
"Stratified Societies",96,1,0.848946391624885,0.594818359535296,0.36360983700904,0.438044966895181,0.577773112044151,0.495307969668637,0.516073573716199,1
"Stratified Societies",97,0.946091339109736,0.737015669714499,1,0.395524841934234,0.490057794971298,0.919930344677705,0.557396257288635,0.800710126403556,0.586130921847779
"Stratified Societies",98,0.795606160189288,0.970113458799564,0.809082381648273,0.369811359021162,0.382000999973926,0.10480448266004,0.478746742223335,0.46568014879714,0.000552679521384252
"Stratified Societies",99,0.769201166927126,0.899728256945048,1,0.358535803944804,0.52873146505974,0.585912753546415,0.514639832843451,0.784922176369031,1
"Stratified Societies",100,1,0.786932702079862,0.986667475095119,0.345226254261226,0.473261797508153,0.837353701018307,0.500270569699888,0.697142754766344,1
"Stratified Societies",101,1,0.810322862593982,0.9173472746228,0.372297960121582,0.414579510610187,0.498537045926445,0.492179362979825,0.0908769924944848,0.320635527778009
"Stratified Societies",102,1,0.801135806112711,0.929456220804683,0.301515001284032,0.389383451698326,0.975913821936827,0.450383579063558,0.422747454914648,0.774832879303197
"Stratified Societies",103,0.860174269427667,0.797867688284463,1,0.32848208484244,0.420643785890024,0.493636749259485,0.46568803394678,0.8106531750939,1
"Stratified Societies",104,0.642107123382936,0.727693652311282,0.731491607299844,0.458487827969971,0.479406572557143,1,0.441334810140163,0.743815576588823,1
"Stratified Societies",105,0.635866314474543,0.835858535006651,0.674976238962587,0.312953471125569,0.466348794127917,0.406791122337398,0.525464375052576,0.557087708949891,0.576171569078548
"Stratified Societies",106,0.644437017516295,0.83157519183629,0.568423882945503,0.372482177555327,0.603587714518411,0.193367026662091,0.403256931139439,0.982162820451734,1
"Stratified Societies",107,1,0.671985454718659,1,0.416010467331223,0.487382258821931,1,0.459596024415985,0.886630559193084,1
"Stratified Societies",108,1,0.894495275093594,0.532248976751553,0.370241105893383,0.371797218361375,0.195897866855731,0.51100008402248,0.473421342490747,0.671421902290458
"Stratified Societies",109,0.75895763371757,0.986882157799918,1,0.401080041355584,0.337077658213637,0.0314130144031297,0.471621765948802,0.361431772309528,0.565556799984838
"Stratified Societies",110,0.436159048523854,0.911385179581275,0.855550358313251,0.389076278110569,0.476050391792397,1.86604283680936e-05,0.536515738553197,0.325658027995857,1
"Stratified Societies",111,1,0.750347492010745,1,0.383226718455208,0.447881231925534,0.251988946383058,0.444550445653281,0.829297644368161,1
"Stratified Societies",112,1,0.816395114796394,0.695729195749956,0.327773873118753,0.516163280129438,0.531211594891751,0.467228438085157,0.645271464820087,1
"Stratified Societies",113,0.261637167130893,0.887088950993863,0.743244141872457,0.198576316114859,0.417159847172531,0,0.313619358938152,0.0467848629214274,0.000536845389467681
"Stratified Societies",114,0.716152873513315,0.885843587034821,1,0.366013737219321,0.367371335344749,0.000421911534579715,0.5162108516676,0.346822306839974,0.531997498515252
"Stratified Societies",115,0.193903271373622,0.876247628546275,0.815068710378965,0.376957131222222,0.546494619191133,0.00037571110414883,0.530150855658294,0.236974950000885,1
"Stratified Societies",116,0.949138560371195,0.964582806818325,0.000159690563361171,0.371321587720432,0.513727999806466,0,0.42657485105885,0.64826154987377,1
"Stratified Societies",117,0.676364216486176,0.789251813327029,0.486839214930192,0.301683089168091,0.464492005480009,0.624044304823193,0.450357399029594,0.546224548118239,0.406060841423915
"Stratified Societies",118,0.635206658622917,0.870657756103085,1,0.316207908356326,0.44860982658244,0.391876453930455,0.399079041220817,0.518399592706127,0.999245659056151
"Stratified Societies",119,0.161701816953824,0.933732972199173,0.340957544943997,0.367688952378538,0.449391343191857,0.360784285218516,0.496169785859017,0.559843409799947,0.876666389711051
"Stratified Societies",120,0.986304905685892,0.797215037603938,1,0.372209903660152,0.540621091408052,0.972064085489759,0.403091008654603,0.77976175878311,0
"Stratified Societies",121,0.456389863489038,0.740727928169931,0.806597947924904,0.462117721057308,0.590184229093092,0.401980645460708,0.55228806090577,1,1
"Stratified Societies",122,0.446668723069214,0.699814539441,1,0.555964351617192,0.323187421283862,0.727905256147418,0.48789355839523,1,1
"Stratified Societies",123,0.681882256153019,1,0,0.393856493826923,0.482473019940621,0,0.490993441537925,0.414172496766787,1
"Stratified Societies",124,0.666109288905679,0.960309178974673,1,0.375304746845484,0.435935544695447,0,0.559088606585316,0.578405601298683,1
"Stratified Societies",125,0.118609810349222,0.939271798734295,1,0.341187230725253,0.450043476259995,0.286962129445024,0.496010610241444,0.574490706494003,0.590441937793611
"Stratified Societies",126,0.568017066730249,0.761751000667749,0.975931932359068,0.348550291531888,0.347061751250952,0.619051616764069,0.504836549814994,0.737856132754037,1
"Stratified Societies",127,0.743542404022121,0.847750464423055,0.817902879765841,0.343807483658095,0.402532818443181,0.237705834918334,0.410920563017723,0.657766650755474,0.423781675667863
"Stratified Societies",128,0.860687292120021,0.865244663789882,0.446580686860704,0.34193155661412,0.439349094720104,0.679000926238809,0.515484389718076,0.748871352665336,1
"Stratified Societies",129,1,0.748186658361845,1,0.33508161859712,0.450939575854686,0.00130100655022877,0.487939753281684,0.611168671197066,0.455408043205968
"Stratified Societies",130,0.980298339747981,0.780336218728803,0.884604014521961,0.304880923851423,0.544204924259418,0.639495402781617,0.378692828597618,0.528083458994088,1
"Stratified Societies",131,0.873680493910284,0.797478032349912,0.482190713847191,0.404154497505272,0.555905278686026,0.288732293794459,0.575636659488577,0.448528296038374,1
"Stratified Societies",132,0.850681479662963,0.856904040224769,1,0.34254265970275,0.431258282758739,0,0.432127831764067,0.479561041323339,0.913135313472981
"Stratified Societies",133,0.861739893703929,0.795105940321275,0.572321761158573,0.32441449762877,0.456790972900368,0.542787853095066,0.536152136512462,0.663811277615183,0.915753005485743
"Stratified Societies",134,0.995500482702754,0.7910088184301,1,0.338240937002049,0.392305575194362,1,0.418591584773219,0.344113156331633,0.952470624458936
"Stratified Societies",135,1,0.770023396048928,1,0.434070295326103,0.521312034326669,1,0.451257453648666,0.637945465276258,1
"Stratified Societies",136,0.948903847915421,0.92607178765805,0.650903934868476,0.387354040772356,0.551511577134553,0.441423468142942,0.44267120657037,0.532364953177932,1
"Stratified Societies",137,1,0.961948708976766,0.807166742425816,0.420620722624282,0.607916562027694,0.160354905441692,0.41576203599703,0.374841697219207,0.937377447848179
"Stratified Societies",138,0.995930906597832,0.919153294239053,1,0.28820458054141,0.4291445145713,0.157419285534607,0.453539213278572,0.355447684659504,0.207280446427959
"Stratified Societies",139,0.782425168773923,0.840719324886705,0,0.361737200609418,0.431074637122202,0.396861130464171,0.471755502157981,0.447651307873308,0.91652710929638
"Stratified Societies",140,0.874899268508895,0.749740548108868,1,0.332204341194281,0.499474989110166,0.0859348483255189,0.394167020997745,0.73397741681285,1
"Stratified Societies",141,0.482784421459894,0.838658925378736,0.792940297872845,0.377147016836966,0.354198220940825,0.91869762244703,0.406039368818323,0.701287205005547,1
"Stratified Societies",142,1,0.724733043381239,1,0.526081300347446,0.471213031417705,1,0.459184870694959,0.833349420787545,1
"Stratified Societies",143,0.936801558931851,0.794440064653322,1,0.406285879517899,0.456167642172964,0.00673012795722964,0.458115836134454,0.514269050764763,1
"Stratified Societies",144,0.937218752147388,0.809150147551405,0.627810864545755,0.27106482671623,0.510661934786049,0.579107108644603,0.419008930121758,0.592696617937578,0.191580250837012
"Stratified Societies",145,0.846099571791618,0.869599923078191,1,0.366342607361316,0.464847948743167,0,0.456421849398864,0.81147840140941,0.294274268390181
"Stratified Societies",146,0.55960049481815,0.910243380347736,0.993352558698845,0.33887224686095,0.483261754890823,0.543994839685879,0.415517865177098,0.42547119351804,0.309226001008273
"Stratified Societies",147,0.623958045869473,0.884989511575818,0.599081142830411,0.300589397334544,0.493629463696308,0.000310596787856491,0.530868800292032,0.407260732261256,1
"Stratified Societies",148,0.785744357767655,0.799674373131586,1,0.347549007179157,0.419915899986906,0.421355124982007,0.565255668949445,0.87410316912472,1
"Stratified Societies",149,0.498008537657736,0.887655514509868,0.658004602006287,0.326047035155804,0.450799702877146,0.97737435110358,0.493497138666716,0.000315711064153632,1
"Stratified Societies",150,0.849710330277283,0.884842491018166,0.526677041817752,0.346122408707622,0.434084781815213,0.000106970081809358,0.450959478495429,0.744043594652977,1
"Stratified Societies",151,1,0.842432375315957,1,0.394878274953614,0.489082103859952,0.823703656408002,0.473684114023965,0.549756575736929,1
"Stratified Societies",152,0.603379545926081,0.945471148985381,0.912240265718091,0.366937034857458,0.466047236942753,0,0.501199760340265,0.549148543328483,0.000238816905086619
"Stratified Societies",153,0.875862902158431,0.923446589897053,0.721594828275242,0.346657301119789,0.467619434957293,0,0.531152672692413,0.473275112278764,0.241161583615068
"Stratified Societies",154,0.859667495247442,0.935938559002669,1,0.380061297376261,0.537575855493328,0.0747446300554912,0.409139890436747,0.366743274130954,0.0301025665149309
"Stratified Societies",155,0.00921746798672764,0.887480270740843,0.54977753649166,0.347305799285924,0.478047564858949,0.124539957651562,0.525272277321943,0.052043807939157,1
"Stratified Societies",156,0.870339617707129,0.931631603120399,0.691557482288433,0.296502184070723,0.326778702572552,0.516656887674459,0.469195022635883,0.338233991838237,0.291383614464987
"Stratified Societies",157,1,0.713440649305113,0.750042984966518,0.475936744970567,0.505249744742124,0.593862215250526,0.538764501881667,0.650854799053994,1
"Stratified Societies",158,1,0.811463114719613,0.980962315157932,0.41712911406834,0.367216967934471,0.882362550172429,0.415989487998108,0.897481786072976,1
"Stratified Societies",159,0.830545958199422,0.872426736601994,0.431768342434219,0.313709586373901,0.39419343383478,0.495252304326475,0.452329874379521,0.52568533845377,0.989996243761557
"Stratified Societies",160,0.399692789941566,0.837145034502983,0.396970726671804,0.357725586375472,0.396958286334058,0.873613563264022,0.512208897373244,0.668699455647756,0.000152140416318771
"Stratified Societies",161,0.927188582146153,0.846528330689683,0.735901474048191,0.324513037769212,0.344569677913501,0.489768913904226,0.402713864259029,0.64851899084646,1
"Stratified Societies",162,0.812991350553966,0.835853949463944,1,0.351321058448787,0.453139834980823,0.467256600788837,0.515048028214637,0.516007409340053,1
"Stratified Societies",163,1,0.765614917606727,0.475151378477033,0.481726552818487,0.386784469365779,0.203666931366586,0.364832685792662,0.774715049497768,1
"Stratified Societies",164,0.79972033230829,0.856990460815227,0.634027040945302,0.325331629964946,0.4565511135192,0.284753952205618,0.443806491039426,0.656928391595179,0.535281579565255
"Stratified Societies",165,1,0.820755835436381,0.674592858926237,0.291913675579221,0.328826510740185,0.541540381352722,0.398928314723759,0.390077215168649,0.69848931055658
"Stratified Societies",166,0.359583170805947,0.886323512820186,0.749673944478674,0.336069712863265,0.480518779244009,0.160239102573242,0.537350579353822,0.183366079597913,1
"Stratified Societies",167,0.575339650741945,0.843903828180597,0.832354416223829,0.291185499904778,0.479948774078661,0.141080964982721,0.454811238903018,0.447379839599088,0.550266016777656
"Stratified Societies",168,0.862185427957393,0.783732886338172,1,0.307481628197022,0.446932254731375,0.871941488173625,0.452551887462755,0.654090233893158,0.830025414731484
"Stratified Societies",169,0.867550316443187,0.889516671870383,0.8692398817969,0.297692776883989,0.576496458529311,0.940723815038011,0.403590569653948,0.197072354449083,0.660936111346748
"Stratified Societies",170,0.578382547908318,0.808266726348569,0.856587717397912,0.311198276337891,0.504795095750645,0.1579358327716,0.501311917728852,0.456725867073681,0.425495105563272
"Stratified Societies",171,0.982330866188923,0.865874483572178,0.65736592340084,0.261313401039264,0.400185938280729,0.000545188716261678,0.465707681224673,0.649358065508063,1
"Stratified Societies",172,0.641169282725069,0.985383676183328,0.000289930166545339,0.346643718314921,0.53519219039047,0.42737453978066,0.528514539839003,0.379280134816196,0.00035468604109967
"Stratified Societies",173,0.426191409234693,0.909273047601324,0.751546782720879,0.330672087465116,0.523449909767348,0.556839051907943,0.399477894781354,0.27684976390037,0.52630600428148
"Stratified Societies",174,0.899521411807232,0.935187354801289,0.749567734071022,0.385297938882909,0.562908619130045,0.028138312269652,0.457582012268544,0.429204782477932,0.633518987366647
"Stratified Societies",175,1,0.735190106420751,0.671821866998076,0.310162147381271,0.582191424543113,0.99834361227689,0.489587807362632,0.454823334222088,1
"Stratified Societies",176,0.699350122547377,0.807295749458868,0.404652873640167,0.306617864515844,0.423453007832484,0.421056991304682,0.411116249584027,0.542772961391153,0.592256610434451
"Stratified Societies",177,1,0.798823903031956,1,0.488210166784894,0.587852305903789,0.199065072904132,0.372754522136223,0.649527278947635,1
"Stratified Societies",178,0.746965431354384,0.888917602412815,0.37577022517503,0.373524046312528,0.488038137213744,0.00047064104858441,0.473237397529069,0.724523783174156,0.000179419688044967
"Stratified Societies",179,0.591823751643573,0.825720621361964,0.946486147395989,0.208380158487311,0.567322725487403,0.0259991600046457,0.445573696416419,0.335667768537369,1
"Stratified Societies",180,0.000305175323743791,0.920174605972078,1,0.328476627197924,0.493890384244007,0.0711015315579724,0.516054410119192,0.166287038050029,0.464512439168646
"Stratified Societies",181,0.754106179554677,0.951205688988539,0.158714161180721,0.330360450471462,0.36110845885211,0.0877301072698319,0.624244505889106,0.128453475353071,0.359769065523652
"Stratified Societies",182,0.796100764144248,0.858949571093522,0.810374908466571,0.347163090108093,0.431121514071398,0.871310564757307,0.422169991604824,0.639433988761396,0.976474846530637
"Stratified Societies",183,1,0.714629887684125,0.957768186133409,0.411163298147973,0.383277180977651,1,0.438952757997934,0.914363822823369,1
"Stratified Societies",184,0.613231748011053,0.866877716204103,0.746304358902634,0.365172062305099,0.517424260028815,0.763935820143246,0.483627410223517,0.369658350254954,1
"Stratified Societies",185,1,0.800118624473407,0.851106186887017,0.280363040186388,0.467537301840807,0.510088170464938,0.511314907559371,0.496028833030435,0.830987091142446
"Stratified Societies",186,0.70912575022685,0.823971245492441,0.954515080005814,0.324721326129535,0.59130633262964,0.55316232454411,0.453880694373572,0.280415300525957,1
"Stratified Societies",187,0.575491886109422,0.777907789605208,0.883125129461815,0.403758532702965,0.488494993808314,0.705692841092486,0.459326662641735,0.456538068147134,1
"Stratified Societies",188,0.59515643812723,0.814478007321025,0.785252431905803,0.265595886176459,0.451902576020928,0.451342525478693,0.508283745727232,0.642378876892054,1
"Stratified Societies",189,0.0762125508513661,0.91980170697823,0.923039703859756,0.369295802529215,0.518514041362753,0.102705749610881,0.366987836538462,0.745579932700187,0.815932404826771
"Stratified Societies",190,0.783831689519009,0.926988891355994,0.78350152457643,0.359209989015999,0.490989346127945,0.303141636394783,0.472033717134162,0.301169513653941,0.988968899147209
"Stratified Societies",191,1,0.72669924335489,1,0.537442253806385,0.615304846609442,0.712475784609638,0.431113724613591,0.944654449047426,1
"Stratified Societies",192,0.696221759107727,0.770009370731019,1,0.481913394229243,0.418809988227494,0.813777996054876,0.428342852264559,0.93099589057069,0.831793143185734
"Stratified Societies",193,0.948509192966136,0.817051801904926,0.443000135268177,0.366499944848843,0.290905765571091,0.79593812017773,0.493903903681142,0.766015111899277,1
"Stratified Societies",194,0.980598503199703,0.809893927460139,1,0.409916138074732,0.502565526326798,0.862333421262007,0.466359113502936,0.844246661282129,0.256089455302829
"Stratified Societies",195,0.40397223402109,0.89645303405806,1,0.415510899438028,0.534566508643351,0.311750004947868,0.586618394651941,0.433678575659322,0.430817485074809
"Stratified Societies",196,0.850297870987308,0.83169363483341,0.88007373493366,0.239860498760212,0.293675522248752,0.20409047576064,0.502581626374001,0.306791591539676,0.588474649379159
"Stratified Societies",197,0.288987765096651,0.872828608286306,0.716826994543837,0.227953307187894,0.344022040479608,0.452431600046904,0.405243519717661,0.377900818732862,0.715202138053714
"Stratified Societies",198,0.608509681855576,0.942966456368191,0.947038604173324,0.304579210946086,0.468708628389399,0.000191260597015181,0.541415692030806,0.385797277729494,0.681959534826233
"Stratified Societies",199,1,0.746882498572292,1,0.404598140059613,0.373282374756149,1,0.577610282464531,0.731851130071601,0.412325853028047
"Stratified Societies",200,1,0.801475231825536,1,0.373399046852778,0.493070044748623,0.446920533639494,0.532737414149675,0.426944119396612,1
"Stratified Societies",201,0.743304517681963,0.8803513165355,0.895030811839117,0.28723560718714,0.411937528139719,0.149026757738354,0.444233847274085,0.0851312407941523,0.80179693905493
"Stratified Societies",202,0.751693569841075,0.862540208097757,0.672777623454034,0.358416934188989,0.453726677001602,0.544853007783413,0.473790447491531,0.34074777752615,1
"Stratified Societies",203,0.816536651646879,0.844821152136888,1,0.389159829173211,0.292365978955946,0.218783203482743,0.465518562410467,0.454553877639293,0.884724756368877
"Stratified Societies",204,0.804683647777854,0.865312177199794,1,0.420942622092469,0.438516290985205,0.34649482634523,0.488528259416721,0.387220853708343,1
"Stratified Societies",205,0.910888524921169,0.849297634483207,1,0.34358048521246,0.508659653961591,0.16047015117845,0.412744009233611,0.00020501263200478,1
"Stratified Societies",206,0.423341687778077,0.9334232475334,0.178202235921247,0.260867508812851,0.450018275757432,0.110760628532312,0.421970872222785,0.406188172727829,0.97951022714389
"Stratified Societies",207,0.654218430991318,0.860490483845557,1,0.30919152814078,0.41238925438502,0.727162384405328,0.493886858873896,0.678328706933794,0.94100014391397
"Stratified Societies",208,0.573413611372693,0.92153438444165,1,0.333417734481427,0.294041235834971,0.347762590983291,0.488362115969922,0.399209056948146,0.728503474301636
"Stratified Societies",209,0.65790623047852,0.888341422953514,1,0.348483896795653,0.47736754151216,0.430351273976578,0.566335741522002,0.428301687838381,0
"Stratified Societies",210,0.889476070232846,0.922639768267448,0.864965384704579,0.386820121990096,0.500537527290524,0.568284063228689,0.525667012614342,0.491138991138905,0.687350248145605
"Stratified Societies",211,0.748066921670989,0.914084979370827,0.404864849877012,0.290048150591678,0.362375742474973,0.474860523845841,0.483267548884145,0.631808758675482,0.972502489435577
"Stratified Societies",212,0.6950162143043,0.911278790214141,0.590489030246562,0.37433826455814,0.443525071834512,0.735029165559462,0.538222825940431,0.521614466305796,0.999009635618364
"Stratified Societies",213,0.725799119616256,0.823106151607877,1,0.311878296037639,0.413748704684564,0.829758691616565,0.389814151311621,0.807633318143279,0.79724349201479
"Stratified Societies",214,0.55678396963588,0.906920028930137,1,0.312165536721063,0.418971587363574,0,0.507685752455184,0.0769677880761162,1
"Stratified Societies",215,0.807729628203647,0.864136861832344,1,0.370813886040895,0.47674979758944,0.700235528474278,0.53915720076099,0.247983188099044,0.306927784560498
"Stratified Societies",216,0.631875530776353,0.853387600959493,1,0.271502833771179,0.406332006414032,0.000276548322907969,0.388399860270972,0.685454173539537,1
"Stratified Societies",217,0.783010202269758,0.893439787113948,0.527696917410606,0.33132816720904,0.44509189867609,0.295764740502654,0.565678173863349,0.522869124580605,0
"Stratified Societies",218,0.829685757535681,0.891610192127231,0.175894011366875,0.361522162584187,0.455714132035789,0.564373997614873,0.412516939352258,0.565920788256105,0
"Stratified Societies",219,0.41549305522084,0.870888459510528,1,0.289893845330621,0.358210905880923,0.172973776566163,0.500612127130923,0.185686394298155,0.719889935043954
"Stratified Societies",220,0.786015367507119,0.833829419833769,1,0.383062570219598,0.533757793793223,0.497068181262969,0.477212570398586,0.495908978215248,1
"Stratified Societies",221,0.64921602575104,0.827932878095117,0.707952320698037,0.322981305963821,0.453440291269065,0.494249518546102,0.365774221088434,0.519510243119589,1
"Stratified Societies",222,-0.000649569067818771,0.853092039566307,0.739571333688704,0.323339420332657,0.537038178906094,0,0.422292411018583,0.115772409375592,1
"Stratified Societies",223,0.438391871381794,0.845119174527114,0.671920991572356,0.323566799599944,0.517061640103412,0.427172158590038,0.58655642361328,0.573512066091378,0.748729274661946
"Stratified Societies",224,1,0.763124659735229,1,0.391338646602587,0.549834725563254,1,0.428550911560759,0,1
"Stratified Societies",225,0.681677721595569,0.906937473594726,0.673353620867147,0.314892755261508,0.389506433827198,0.305454944257529,0.394752513273893,0.613176064001749,0.256816990923292
"Stratified Societies",226,1,0.872708764207337,0.932371908321703,0.335417500852876,0.287784845282155,0,0.513228360291141,0.682252022142698,1
"Stratified Societies",227,1,0.659134182905098,0.749488032229034,0.419046748454945,0.624498909306066,0.903295066505761,0.525632216682894,0.697626233628594,1
"Stratified Societies",228,0.178201847563541,0.839158317066742,0.947024027331753,0.323213463410988,0.541508931987595,0.580458781713145,0.513573660563774,0.570826468293516,1
"Stratified Societies",229,0.426631919491082,0.888994935077678,0.491705576505438,0.292350032991953,0.430164345780043,0.0726936823696235,0.491690921293546,0.488076205474573,0.423429806451718
"Stratified Societies",230,0.368700895171657,0.767342394399525,1,0.374027172567556,0.45137693917379,0.488860328546736,0.631601023109281,0.261817005356792,1
"Stratified Societies",231,1,0.764017204794227,1,0.364052060071499,0.445234003900477,0.401984819333283,0.582696217510343,0.424253778991446,1
"Stratified Societies",232,0.610271227879183,0.849627574702512,0.627871826269526,0.347652570570445,0.525246259845108,0,0.524877635360527,0.201641662589465,0
"Stratified Societies",233,0.916300802343796,0.861115035076743,0.718439877405586,0.262552520261149,0.35532605579483,0,0.453110011383012,0.377065961611234,0.943521670822155
"Stratified Societies",234,0.648569374461094,0.768973021231637,0.249125245061309,0.396503974452981,0.52794922998243,0.390606818068079,0.484467244844903,0.615387510390466,0.518390068821294
"Stratified Societies",235,0.833059063387124,0.891439636462886,0.215440105600334,0.347518488614624,0.495004126554085,0,0.522030999802562,0.768228817291735,1
"Stratified Societies",236,0.401820570432474,0.933903577555544,1,0.309954346931405,0.473014280298012,0.0131484223061171,0.292011978439037,0.278737118064642,1
"Stratified Societies",237,0.963307966096108,0.782829839665225,0.94937272279556,0.398477872802016,0.350348435601624,0.858440492308164,0.44693511179405,0.275130119965701,1
"Stratified Societies",238,0.541505839391614,0.791929435612319,1,0.273529236380562,0.364420709242253,0.504496401662021,0.502784258008936,0.430530628196463,0.986687727806874
"Stratified Societies",239,0.956708163799916,0.779813396257245,0.991257635050144,0.414042731358785,0.536813616767622,0.743389216732184,0.413015940302539,0.674044062087454,1
"Stratified Societies",240,0.95552154676302,0.792111970198087,0.791040659896733,0.268210673643036,0.391090646982097,0.193874010708515,0.432214116862736,0.415687468900315,0.891203597394741
"Stratified Societies",241,0.145240634988209,0.872485335304222,0.653006627170069,0.264730696402087,0.347133447805635,0.56705443114709,0.46185323477778,0.667056308803784,0.540196523460084
